Category,Picture,S3URL
chess-board,14,https://s3.amazonaws.com/15-319-s13/img-dataset/05162.jpg
chess-board,15,https://s3.amazonaws.com/15-319-s13/img-dataset/05163.jpg
chess-board,16,https://s3.amazonaws.com/15-319-s13/img-dataset/05164.jpg
chess-board,17,https://s3.amazonaws.com/15-319-s13/img-dataset/05165.jpg
chess-board,18,https://s3.amazonaws.com/15-319-s13/img-dataset/05166.jpg
chess-board,19,https://s3.amazonaws.com/15-319-s13/img-dataset/05167.jpg
chess-board,20,https://s3.amazonaws.com/15-319-s13/img-dataset/05168.jpg
chess-board,21,https://s3.amazonaws.com/15-319-s13/img-dataset/05169.jpg
chess-board,22,https://s3.amazonaws.com/15-319-s13/img-dataset/05170.jpg
chess-board,23,https://s3.amazonaws.com/15-319-s13/img-dataset/05171.jpg
chess-board,24,https://s3.amazonaws.com/15-319-s13/img-dataset/05172.jpg
chess-board,25,https://s3.amazonaws.com/15-319-s13/img-dataset/05173.jpg
chess-board,26,https://s3.amazonaws.com/15-319-s13/img-dataset/05174.jpg
chess-board,27,https://s3.amazonaws.com/15-319-s13/img-dataset/05175.jpg
chess-board,28,https://s3.amazonaws.com/15-319-s13/img-dataset/05176.jpg
chess-board,29,https://s3.amazonaws.com/15-319-s13/img-dataset/05177.jpg
chess-board,30,https://s3.amazonaws.com/15-319-s13/img-dataset/05178.jpg
chess-board,31,https://s3.amazonaws.com/15-319-s13/img-dataset/05179.jpg
chess-board,32,https://s3.amazonaws.com/15-319-s13/img-dataset/05180.jpg
chess-board,33,https://s3.amazonaws.com/15-319-s13/img-dataset/05181.jpg
chess-board,34,https://s3.amazonaws.com/15-319-s13/img-dataset/05182.jpg
chess-board,35,https://s3.amazonaws.com/15-319-s13/img-dataset/05183.jpg
chess-board,36,https://s3.amazonaws.com/15-319-s13/img-dataset/05184.jpg
chess-board,37,https://s3.amazonaws.com/15-319-s13/img-dataset/05185.jpg
chess-board,38,https://s3.amazonaws.com/15-319-s13/img-dataset/05186.jpg
chess-board,39,https://s3.amazonaws.com/15-319-s13/img-dataset/05187.jpg
chess-board,40,https://s3.amazonaws.com/15-319-s13/img-dataset/05188.jpg
chess-board,41,https://s3.amazonaws.com/15-319-s13/img-dataset/05189.jpg
chess-board,42,https://s3.amazonaws.com/15-319-s13/img-dataset/05190.jpg
chess-board,43,https://s3.amazonaws.com/15-319-s13/img-dataset/05191.jpg
chess-board,44,https://s3.amazonaws.com/15-319-s13/img-dataset/05192.jpg
chess-board,45,https://s3.amazonaws.com/15-319-s13/img-dataset/05193.jpg
chess-board,46,https://s3.amazonaws.com/15-319-s13/img-dataset/05194.jpg
chess-board,47,https://s3.amazonaws.com/15-319-s13/img-dataset/05195.jpg
chess-board,48,https://s3.amazonaws.com/15-319-s13/img-dataset/05196.jpg
chess-board,49,https://s3.amazonaws.com/15-319-s13/img-dataset/05197.jpg
chess-board,50,https://s3.amazonaws.com/15-319-s13/img-dataset/05198.jpg
chess-board,51,https://s3.amazonaws.com/15-319-s13/img-dataset/05199.jpg
chess-board,52,https://s3.amazonaws.com/15-319-s13/img-dataset/05200.jpg
chess-board,53,https://s3.amazonaws.com/15-319-s13/img-dataset/05201.jpg
chess-board,54,https://s3.amazonaws.com/15-319-s13/img-dataset/05202.jpg
chess-board,55,https://s3.amazonaws.com/15-319-s13/img-dataset/05203.jpg
chess-board,56,https://s3.amazonaws.com/15-319-s13/img-dataset/05204.jpg
chess-board,57,https://s3.amazonaws.com/15-319-s13/img-dataset/05205.jpg
chess-board,58,https://s3.amazonaws.com/15-319-s13/img-dataset/05206.jpg
chess-board,59,https://s3.amazonaws.com/15-319-s13/img-dataset/05207.jpg
chess-board,60,https://s3.amazonaws.com/15-319-s13/img-dataset/05208.jpg
chess-board,61,https://s3.amazonaws.com/15-319-s13/img-dataset/05209.jpg
chess-board,62,https://s3.amazonaws.com/15-319-s13/img-dataset/05210.jpg
chess-board,63,https://s3.amazonaws.com/15-319-s13/img-dataset/05211.jpg
chess-board,64,https://s3.amazonaws.com/15-319-s13/img-dataset/05212.jpg
chess-board,65,https://s3.amazonaws.com/15-319-s13/img-dataset/05213.jpg
chess-board,66,https://s3.amazonaws.com/15-319-s13/img-dataset/05214.jpg
chess-board,67,https://s3.amazonaws.com/15-319-s13/img-dataset/05215.jpg
chess-board,68,https://s3.amazonaws.com/15-319-s13/img-dataset/05216.jpg
chess-board,69,https://s3.amazonaws.com/15-319-s13/img-dataset/05217.jpg
chess-board,70,https://s3.amazonaws.com/15-319-s13/img-dataset/05218.jpg
chess-board,71,https://s3.amazonaws.com/15-319-s13/img-dataset/05219.jpg
chess-board,72,https://s3.amazonaws.com/15-319-s13/img-dataset/05220.jpg
chess-board,73,https://s3.amazonaws.com/15-319-s13/img-dataset/05221.jpg
chess-board,74,https://s3.amazonaws.com/15-319-s13/img-dataset/05222.jpg
chess-board,75,https://s3.amazonaws.com/15-319-s13/img-dataset/05223.jpg
chess-board,76,https://s3.amazonaws.com/15-319-s13/img-dataset/05224.jpg
chess-board,77,https://s3.amazonaws.com/15-319-s13/img-dataset/05225.jpg
chess-board,78,https://s3.amazonaws.com/15-319-s13/img-dataset/05226.jpg
chess-board,79,https://s3.amazonaws.com/15-319-s13/img-dataset/05227.jpg
chess-board,80,https://s3.amazonaws.com/15-319-s13/img-dataset/05228.jpg
chess-board,81,https://s3.amazonaws.com/15-319-s13/img-dataset/05229.jpg
chess-board,82,https://s3.amazonaws.com/15-319-s13/img-dataset/05230.jpg
chess-board,83,https://s3.amazonaws.com/15-319-s13/img-dataset/05231.jpg
chess-board,84,https://s3.amazonaws.com/15-319-s13/img-dataset/05232.jpg
chess-board,85,https://s3.amazonaws.com/15-319-s13/img-dataset/05233.jpg
chess-board,86,https://s3.amazonaws.com/15-319-s13/img-dataset/05234.jpg
chess-board,87,https://s3.amazonaws.com/15-319-s13/img-dataset/05235.jpg
chess-board,88,https://s3.amazonaws.com/15-319-s13/img-dataset/05236.jpg
chess-board,89,https://s3.amazonaws.com/15-319-s13/img-dataset/05237.jpg
chess-board,90,https://s3.amazonaws.com/15-319-s13/img-dataset/05238.jpg
chess-board,91,https://s3.amazonaws.com/15-319-s13/img-dataset/05239.jpg
chess-board,92,https://s3.amazonaws.com/15-319-s13/img-dataset/05240.jpg
chess-board,93,https://s3.amazonaws.com/15-319-s13/img-dataset/05241.jpg
chess-board,94,https://s3.amazonaws.com/15-319-s13/img-dataset/05242.jpg
chess-board,95,https://s3.amazonaws.com/15-319-s13/img-dataset/05243.jpg
chess-board,96,https://s3.amazonaws.com/15-319-s13/img-dataset/05244.jpg
chess-board,97,https://s3.amazonaws.com/15-319-s13/img-dataset/05245.jpg
chess-board,98,https://s3.amazonaws.com/15-319-s13/img-dataset/05246.jpg
chess-board,99,https://s3.amazonaws.com/15-319-s13/img-dataset/05247.jpg
chess-board,100,https://s3.amazonaws.com/15-319-s13/img-dataset/05248.jpg
chess-board,101,https://s3.amazonaws.com/15-319-s13/img-dataset/05249.jpg
chess-board,102,https://s3.amazonaws.com/15-319-s13/img-dataset/05250.jpg
chess-board,103,https://s3.amazonaws.com/15-319-s13/img-dataset/05251.jpg
chess-board,104,https://s3.amazonaws.com/15-319-s13/img-dataset/05252.jpg
chess-board,105,https://s3.amazonaws.com/15-319-s13/img-dataset/05253.jpg
chess-board,106,https://s3.amazonaws.com/15-319-s13/img-dataset/05254.jpg
chess-board,107,https://s3.amazonaws.com/15-319-s13/img-dataset/05255.jpg
chess-board,108,https://s3.amazonaws.com/15-319-s13/img-dataset/05256.jpg
chess-board,109,https://s3.amazonaws.com/15-319-s13/img-dataset/05257.jpg
chess-board,110,https://s3.amazonaws.com/15-319-s13/img-dataset/05258.jpg
chess-board,111,https://s3.amazonaws.com/15-319-s13/img-dataset/05259.jpg
chess-board,112,https://s3.amazonaws.com/15-319-s13/img-dataset/05260.jpg
chess-board,113,https://s3.amazonaws.com/15-319-s13/img-dataset/05261.jpg
chess-board,114,https://s3.amazonaws.com/15-319-s13/img-dataset/05262.jpg
chess-board,115,https://s3.amazonaws.com/15-319-s13/img-dataset/05263.jpg
chess-board,116,https://s3.amazonaws.com/15-319-s13/img-dataset/05264.jpg
chess-board,117,https://s3.amazonaws.com/15-319-s13/img-dataset/05265.jpg
chess-board,118,https://s3.amazonaws.com/15-319-s13/img-dataset/05266.jpg
chess-board,119,https://s3.amazonaws.com/15-319-s13/img-dataset/05267.jpg
chess-board,120,https://s3.amazonaws.com/15-319-s13/img-dataset/05268.jpg
chimp,1,https://s3.amazonaws.com/15-319-s13/img-dataset/05269.jpg
chimp,2,https://s3.amazonaws.com/15-319-s13/img-dataset/05270.jpg
chimp,3,https://s3.amazonaws.com/15-319-s13/img-dataset/05271.jpg
chimp,4,https://s3.amazonaws.com/15-319-s13/img-dataset/05272.jpg
chimp,5,https://s3.amazonaws.com/15-319-s13/img-dataset/05273.jpg
chimp,6,https://s3.amazonaws.com/15-319-s13/img-dataset/05274.jpg
chimp,7,https://s3.amazonaws.com/15-319-s13/img-dataset/05275.jpg
chimp,8,https://s3.amazonaws.com/15-319-s13/img-dataset/05276.jpg
chimp,9,https://s3.amazonaws.com/15-319-s13/img-dataset/05277.jpg
chimp,10,https://s3.amazonaws.com/15-319-s13/img-dataset/05278.jpg
chimp,11,https://s3.amazonaws.com/15-319-s13/img-dataset/05279.jpg
chimp,12,https://s3.amazonaws.com/15-319-s13/img-dataset/05280.jpg
chimp,13,https://s3.amazonaws.com/15-319-s13/img-dataset/05281.jpg
chimp,14,https://s3.amazonaws.com/15-319-s13/img-dataset/05282.jpg
chimp,15,https://s3.amazonaws.com/15-319-s13/img-dataset/05283.jpg
chimp,16,https://s3.amazonaws.com/15-319-s13/img-dataset/05284.jpg
chimp,17,https://s3.amazonaws.com/15-319-s13/img-dataset/05285.jpg
chimp,18,https://s3.amazonaws.com/15-319-s13/img-dataset/05286.jpg
chimp,19,https://s3.amazonaws.com/15-319-s13/img-dataset/05287.jpg
chimp,20,https://s3.amazonaws.com/15-319-s13/img-dataset/05288.jpg
chimp,21,https://s3.amazonaws.com/15-319-s13/img-dataset/05289.jpg
chimp,22,https://s3.amazonaws.com/15-319-s13/img-dataset/05290.jpg
chimp,23,https://s3.amazonaws.com/15-319-s13/img-dataset/05291.jpg
chimp,24,https://s3.amazonaws.com/15-319-s13/img-dataset/05292.jpg
chimp,25,https://s3.amazonaws.com/15-319-s13/img-dataset/05293.jpg
chimp,26,https://s3.amazonaws.com/15-319-s13/img-dataset/05294.jpg
chimp,27,https://s3.amazonaws.com/15-319-s13/img-dataset/05295.jpg
chimp,28,https://s3.amazonaws.com/15-319-s13/img-dataset/05296.jpg
chimp,29,https://s3.amazonaws.com/15-319-s13/img-dataset/05297.jpg
chimp,30,https://s3.amazonaws.com/15-319-s13/img-dataset/05298.jpg
chimp,31,https://s3.amazonaws.com/15-319-s13/img-dataset/05299.jpg
chimp,32,https://s3.amazonaws.com/15-319-s13/img-dataset/05300.jpg
chimp,33,https://s3.amazonaws.com/15-319-s13/img-dataset/05301.jpg
chimp,34,https://s3.amazonaws.com/15-319-s13/img-dataset/05302.jpg
chimp,35,https://s3.amazonaws.com/15-319-s13/img-dataset/05303.jpg
chimp,36,https://s3.amazonaws.com/15-319-s13/img-dataset/05304.jpg
chimp,37,https://s3.amazonaws.com/15-319-s13/img-dataset/05305.jpg
chimp,38,https://s3.amazonaws.com/15-319-s13/img-dataset/05306.jpg
chimp,39,https://s3.amazonaws.com/15-319-s13/img-dataset/05307.jpg
chimp,40,https://s3.amazonaws.com/15-319-s13/img-dataset/05308.jpg
chimp,41,https://s3.amazonaws.com/15-319-s13/img-dataset/05309.jpg
chimp,42,https://s3.amazonaws.com/15-319-s13/img-dataset/05310.jpg
chimp,43,https://s3.amazonaws.com/15-319-s13/img-dataset/05311.jpg
chimp,44,https://s3.amazonaws.com/15-319-s13/img-dataset/05312.jpg
chimp,45,https://s3.amazonaws.com/15-319-s13/img-dataset/05313.jpg
chimp,46,https://s3.amazonaws.com/15-319-s13/img-dataset/05314.jpg
chimp,47,https://s3.amazonaws.com/15-319-s13/img-dataset/05315.jpg
chimp,48,https://s3.amazonaws.com/15-319-s13/img-dataset/05316.jpg
chimp,49,https://s3.amazonaws.com/15-319-s13/img-dataset/05317.jpg
chimp,50,https://s3.amazonaws.com/15-319-s13/img-dataset/05318.jpg
chimp,51,https://s3.amazonaws.com/15-319-s13/img-dataset/05319.jpg
chimp,52,https://s3.amazonaws.com/15-319-s13/img-dataset/05320.jpg
chimp,53,https://s3.amazonaws.com/15-319-s13/img-dataset/05321.jpg
chimp,54,https://s3.amazonaws.com/15-319-s13/img-dataset/05322.jpg
chimp,55,https://s3.amazonaws.com/15-319-s13/img-dataset/05323.jpg
chimp,56,https://s3.amazonaws.com/15-319-s13/img-dataset/05324.jpg
chimp,57,https://s3.amazonaws.com/15-319-s13/img-dataset/05325.jpg
chimp,58,https://s3.amazonaws.com/15-319-s13/img-dataset/05326.jpg
chimp,59,https://s3.amazonaws.com/15-319-s13/img-dataset/05327.jpg
chimp,60,https://s3.amazonaws.com/15-319-s13/img-dataset/05328.jpg
chimp,61,https://s3.amazonaws.com/15-319-s13/img-dataset/05329.jpg
chimp,62,https://s3.amazonaws.com/15-319-s13/img-dataset/05330.jpg
chimp,63,https://s3.amazonaws.com/15-319-s13/img-dataset/05331.jpg
chimp,64,https://s3.amazonaws.com/15-319-s13/img-dataset/05332.jpg
chimp,65,https://s3.amazonaws.com/15-319-s13/img-dataset/05333.jpg
chimp,66,https://s3.amazonaws.com/15-319-s13/img-dataset/05334.jpg
chimp,67,https://s3.amazonaws.com/15-319-s13/img-dataset/05335.jpg
chimp,68,https://s3.amazonaws.com/15-319-s13/img-dataset/05336.jpg
chimp,69,https://s3.amazonaws.com/15-319-s13/img-dataset/05337.jpg
chimp,70,https://s3.amazonaws.com/15-319-s13/img-dataset/05338.jpg
chimp,71,https://s3.amazonaws.com/15-319-s13/img-dataset/05339.jpg
chimp,72,https://s3.amazonaws.com/15-319-s13/img-dataset/05340.jpg
chimp,73,https://s3.amazonaws.com/15-319-s13/img-dataset/05341.jpg
chimp,74,https://s3.amazonaws.com/15-319-s13/img-dataset/05342.jpg
chimp,75,https://s3.amazonaws.com/15-319-s13/img-dataset/05343.jpg
chimp,76,https://s3.amazonaws.com/15-319-s13/img-dataset/05344.jpg
chimp,77,https://s3.amazonaws.com/15-319-s13/img-dataset/05345.jpg
chimp,78,https://s3.amazonaws.com/15-319-s13/img-dataset/05346.jpg
chimp,79,https://s3.amazonaws.com/15-319-s13/img-dataset/05347.jpg
chimp,80,https://s3.amazonaws.com/15-319-s13/img-dataset/05348.jpg
chimp,81,https://s3.amazonaws.com/15-319-s13/img-dataset/05349.jpg
chimp,82,https://s3.amazonaws.com/15-319-s13/img-dataset/05350.jpg
chimp,83,https://s3.amazonaws.com/15-319-s13/img-dataset/05351.jpg
chimp,84,https://s3.amazonaws.com/15-319-s13/img-dataset/05352.jpg
chimp,85,https://s3.amazonaws.com/15-319-s13/img-dataset/05353.jpg
chimp,86,https://s3.amazonaws.com/15-319-s13/img-dataset/05354.jpg
chimp,87,https://s3.amazonaws.com/15-319-s13/img-dataset/05355.jpg
chimp,88,https://s3.amazonaws.com/15-319-s13/img-dataset/05356.jpg
chimp,89,https://s3.amazonaws.com/15-319-s13/img-dataset/05357.jpg
chimp,90,https://s3.amazonaws.com/15-319-s13/img-dataset/05358.jpg
chimp,91,https://s3.amazonaws.com/15-319-s13/img-dataset/05359.jpg
chimp,92,https://s3.amazonaws.com/15-319-s13/img-dataset/05360.jpg
chimp,93,https://s3.amazonaws.com/15-319-s13/img-dataset/05361.jpg
chimp,94,https://s3.amazonaws.com/15-319-s13/img-dataset/05362.jpg
chimp,95,https://s3.amazonaws.com/15-319-s13/img-dataset/05363.jpg
chimp,96,https://s3.amazonaws.com/15-319-s13/img-dataset/05364.jpg
chimp,97,https://s3.amazonaws.com/15-319-s13/img-dataset/05365.jpg
chimp,98,https://s3.amazonaws.com/15-319-s13/img-dataset/05366.jpg
chimp,99,https://s3.amazonaws.com/15-319-s13/img-dataset/05367.jpg
chimp,100,https://s3.amazonaws.com/15-319-s13/img-dataset/05368.jpg
chimp,101,https://s3.amazonaws.com/15-319-s13/img-dataset/05369.jpg
chimp,102,https://s3.amazonaws.com/15-319-s13/img-dataset/05370.jpg
chimp,103,https://s3.amazonaws.com/15-319-s13/img-dataset/05371.jpg
chimp,104,https://s3.amazonaws.com/15-319-s13/img-dataset/05372.jpg
chimp,105,https://s3.amazonaws.com/15-319-s13/img-dataset/05373.jpg
chimp,106,https://s3.amazonaws.com/15-319-s13/img-dataset/05374.jpg
chimp,107,https://s3.amazonaws.com/15-319-s13/img-dataset/05375.jpg
chimp,108,https://s3.amazonaws.com/15-319-s13/img-dataset/05376.jpg
chimp,109,https://s3.amazonaws.com/15-319-s13/img-dataset/05377.jpg
chimp,110,https://s3.amazonaws.com/15-319-s13/img-dataset/05378.jpg
chopsticks,1,https://s3.amazonaws.com/15-319-s13/img-dataset/05379.jpg
chopsticks,2,https://s3.amazonaws.com/15-319-s13/img-dataset/05380.jpg
chopsticks,3,https://s3.amazonaws.com/15-319-s13/img-dataset/05381.jpg
chopsticks,4,https://s3.amazonaws.com/15-319-s13/img-dataset/05382.jpg
chopsticks,5,https://s3.amazonaws.com/15-319-s13/img-dataset/05383.jpg
chopsticks,6,https://s3.amazonaws.com/15-319-s13/img-dataset/05384.jpg
chopsticks,7,https://s3.amazonaws.com/15-319-s13/img-dataset/05385.jpg
chopsticks,8,https://s3.amazonaws.com/15-319-s13/img-dataset/05386.jpg
chopsticks,9,https://s3.amazonaws.com/15-319-s13/img-dataset/05387.jpg
chopsticks,10,https://s3.amazonaws.com/15-319-s13/img-dataset/05388.jpg
chopsticks,11,https://s3.amazonaws.com/15-319-s13/img-dataset/05389.jpg
chopsticks,12,https://s3.amazonaws.com/15-319-s13/img-dataset/05390.jpg
chopsticks,13,https://s3.amazonaws.com/15-319-s13/img-dataset/05391.jpg
chopsticks,14,https://s3.amazonaws.com/15-319-s13/img-dataset/05392.jpg
chopsticks,15,https://s3.amazonaws.com/15-319-s13/img-dataset/05393.jpg
chopsticks,16,https://s3.amazonaws.com/15-319-s13/img-dataset/05394.jpg
chopsticks,17,https://s3.amazonaws.com/15-319-s13/img-dataset/05395.jpg
chopsticks,18,https://s3.amazonaws.com/15-319-s13/img-dataset/05396.jpg
chopsticks,19,https://s3.amazonaws.com/15-319-s13/img-dataset/05397.jpg
chopsticks,20,https://s3.amazonaws.com/15-319-s13/img-dataset/05398.jpg
chopsticks,21,https://s3.amazonaws.com/15-319-s13/img-dataset/05399.jpg
chopsticks,22,https://s3.amazonaws.com/15-319-s13/img-dataset/05400.jpg
chopsticks,23,https://s3.amazonaws.com/15-319-s13/img-dataset/05401.jpg
chopsticks,24,https://s3.amazonaws.com/15-319-s13/img-dataset/05402.jpg
chopsticks,25,https://s3.amazonaws.com/15-319-s13/img-dataset/05403.jpg
chopsticks,26,https://s3.amazonaws.com/15-319-s13/img-dataset/05404.jpg
chopsticks,27,https://s3.amazonaws.com/15-319-s13/img-dataset/05405.jpg
chopsticks,28,https://s3.amazonaws.com/15-319-s13/img-dataset/05406.jpg
chopsticks,29,https://s3.amazonaws.com/15-319-s13/img-dataset/05407.jpg
chopsticks,30,https://s3.amazonaws.com/15-319-s13/img-dataset/05408.jpg
chopsticks,31,https://s3.amazonaws.com/15-319-s13/img-dataset/05409.jpg
chopsticks,32,https://s3.amazonaws.com/15-319-s13/img-dataset/05410.jpg
chopsticks,33,https://s3.amazonaws.com/15-319-s13/img-dataset/05411.jpg
chopsticks,34,https://s3.amazonaws.com/15-319-s13/img-dataset/05412.jpg
chopsticks,35,https://s3.amazonaws.com/15-319-s13/img-dataset/05413.jpg
chopsticks,36,https://s3.amazonaws.com/15-319-s13/img-dataset/05414.jpg
chopsticks,37,https://s3.amazonaws.com/15-319-s13/img-dataset/05415.jpg
chopsticks,38,https://s3.amazonaws.com/15-319-s13/img-dataset/05416.jpg
chopsticks,39,https://s3.amazonaws.com/15-319-s13/img-dataset/05417.jpg
chopsticks,40,https://s3.amazonaws.com/15-319-s13/img-dataset/05418.jpg
chopsticks,41,https://s3.amazonaws.com/15-319-s13/img-dataset/05419.jpg
chopsticks,42,https://s3.amazonaws.com/15-319-s13/img-dataset/05420.jpg
chopsticks,43,https://s3.amazonaws.com/15-319-s13/img-dataset/05421.jpg
chopsticks,44,https://s3.amazonaws.com/15-319-s13/img-dataset/05422.jpg
chopsticks,45,https://s3.amazonaws.com/15-319-s13/img-dataset/05423.jpg
chopsticks,46,https://s3.amazonaws.com/15-319-s13/img-dataset/05424.jpg
chopsticks,47,https://s3.amazonaws.com/15-319-s13/img-dataset/05425.jpg
chopsticks,48,https://s3.amazonaws.com/15-319-s13/img-dataset/05426.jpg
chopsticks,49,https://s3.amazonaws.com/15-319-s13/img-dataset/05427.jpg
chopsticks,50,https://s3.amazonaws.com/15-319-s13/img-dataset/05428.jpg
chopsticks,51,https://s3.amazonaws.com/15-319-s13/img-dataset/05429.jpg
chopsticks,52,https://s3.amazonaws.com/15-319-s13/img-dataset/05430.jpg
chopsticks,53,https://s3.amazonaws.com/15-319-s13/img-dataset/05431.jpg
chopsticks,54,https://s3.amazonaws.com/15-319-s13/img-dataset/05432.jpg
chopsticks,55,https://s3.amazonaws.com/15-319-s13/img-dataset/05433.jpg
chopsticks,56,https://s3.amazonaws.com/15-319-s13/img-dataset/05434.jpg
chopsticks,57,https://s3.amazonaws.com/15-319-s13/img-dataset/05435.jpg
chopsticks,58,https://s3.amazonaws.com/15-319-s13/img-dataset/05436.jpg
chopsticks,59,https://s3.amazonaws.com/15-319-s13/img-dataset/05437.jpg
chopsticks,60,https://s3.amazonaws.com/15-319-s13/img-dataset/05438.jpg
chopsticks,61,https://s3.amazonaws.com/15-319-s13/img-dataset/05439.jpg
chopsticks,62,https://s3.amazonaws.com/15-319-s13/img-dataset/05440.jpg
chopsticks,63,https://s3.amazonaws.com/15-319-s13/img-dataset/05441.jpg
chopsticks,64,https://s3.amazonaws.com/15-319-s13/img-dataset/05442.jpg
chopsticks,65,https://s3.amazonaws.com/15-319-s13/img-dataset/05443.jpg
chopsticks,66,https://s3.amazonaws.com/15-319-s13/img-dataset/05444.jpg
chopsticks,67,https://s3.amazonaws.com/15-319-s13/img-dataset/05445.jpg
chopsticks,68,https://s3.amazonaws.com/15-319-s13/img-dataset/05446.jpg
chopsticks,69,https://s3.amazonaws.com/15-319-s13/img-dataset/05447.jpg
chopsticks,70,https://s3.amazonaws.com/15-319-s13/img-dataset/05448.jpg
chopsticks,71,https://s3.amazonaws.com/15-319-s13/img-dataset/05449.jpg
chopsticks,72,https://s3.amazonaws.com/15-319-s13/img-dataset/05450.jpg
chopsticks,73,https://s3.amazonaws.com/15-319-s13/img-dataset/05451.jpg
chopsticks,74,https://s3.amazonaws.com/15-319-s13/img-dataset/05452.jpg
chopsticks,75,https://s3.amazonaws.com/15-319-s13/img-dataset/05453.jpg
chopsticks,76,https://s3.amazonaws.com/15-319-s13/img-dataset/05454.jpg
chopsticks,77,https://s3.amazonaws.com/15-319-s13/img-dataset/05455.jpg
chopsticks,78,https://s3.amazonaws.com/15-319-s13/img-dataset/05456.jpg
chopsticks,79,https://s3.amazonaws.com/15-319-s13/img-dataset/05457.jpg
chopsticks,80,https://s3.amazonaws.com/15-319-s13/img-dataset/05458.jpg
chopsticks,81,https://s3.amazonaws.com/15-319-s13/img-dataset/05459.jpg
chopsticks,82,https://s3.amazonaws.com/15-319-s13/img-dataset/05460.jpg
chopsticks,83,https://s3.amazonaws.com/15-319-s13/img-dataset/05461.jpg
chopsticks,84,https://s3.amazonaws.com/15-319-s13/img-dataset/05462.jpg
chopsticks,85,https://s3.amazonaws.com/15-319-s13/img-dataset/05463.jpg
clutter,1,https://s3.amazonaws.com/15-319-s13/img-dataset/05464.jpg
clutter,2,https://s3.amazonaws.com/15-319-s13/img-dataset/05465.jpg
clutter,3,https://s3.amazonaws.com/15-319-s13/img-dataset/05466.jpg
clutter,4,https://s3.amazonaws.com/15-319-s13/img-dataset/05467.jpg
clutter,5,https://s3.amazonaws.com/15-319-s13/img-dataset/05468.jpg
clutter,6,https://s3.amazonaws.com/15-319-s13/img-dataset/05469.jpg
clutter,7,https://s3.amazonaws.com/15-319-s13/img-dataset/05470.jpg
clutter,8,https://s3.amazonaws.com/15-319-s13/img-dataset/05471.jpg
clutter,9,https://s3.amazonaws.com/15-319-s13/img-dataset/05472.jpg
clutter,10,https://s3.amazonaws.com/15-319-s13/img-dataset/05473.jpg
clutter,11,https://s3.amazonaws.com/15-319-s13/img-dataset/05474.jpg
clutter,12,https://s3.amazonaws.com/15-319-s13/img-dataset/05475.jpg
clutter,13,https://s3.amazonaws.com/15-319-s13/img-dataset/05476.jpg
clutter,14,https://s3.amazonaws.com/15-319-s13/img-dataset/05477.jpg
clutter,15,https://s3.amazonaws.com/15-319-s13/img-dataset/05478.jpg
clutter,16,https://s3.amazonaws.com/15-319-s13/img-dataset/05479.jpg
clutter,17,https://s3.amazonaws.com/15-319-s13/img-dataset/05480.jpg
clutter,18,https://s3.amazonaws.com/15-319-s13/img-dataset/05481.jpg
clutter,19,https://s3.amazonaws.com/15-319-s13/img-dataset/05482.jpg
clutter,20,https://s3.amazonaws.com/15-319-s13/img-dataset/05483.jpg
clutter,21,https://s3.amazonaws.com/15-319-s13/img-dataset/05484.jpg
clutter,22,https://s3.amazonaws.com/15-319-s13/img-dataset/05485.jpg
clutter,23,https://s3.amazonaws.com/15-319-s13/img-dataset/05486.jpg
clutter,24,https://s3.amazonaws.com/15-319-s13/img-dataset/05487.jpg
clutter,25,https://s3.amazonaws.com/15-319-s13/img-dataset/05488.jpg
clutter,26,https://s3.amazonaws.com/15-319-s13/img-dataset/05489.jpg
clutter,27,https://s3.amazonaws.com/15-319-s13/img-dataset/05490.jpg
clutter,28,https://s3.amazonaws.com/15-319-s13/img-dataset/05491.jpg
clutter,29,https://s3.amazonaws.com/15-319-s13/img-dataset/05492.jpg
clutter,30,https://s3.amazonaws.com/15-319-s13/img-dataset/05493.jpg
clutter,31,https://s3.amazonaws.com/15-319-s13/img-dataset/05494.jpg
clutter,32,https://s3.amazonaws.com/15-319-s13/img-dataset/05495.jpg
clutter,33,https://s3.amazonaws.com/15-319-s13/img-dataset/05496.jpg
clutter,34,https://s3.amazonaws.com/15-319-s13/img-dataset/05497.jpg
clutter,35,https://s3.amazonaws.com/15-319-s13/img-dataset/05498.jpg
clutter,36,https://s3.amazonaws.com/15-319-s13/img-dataset/05499.jpg
clutter,37,https://s3.amazonaws.com/15-319-s13/img-dataset/05500.jpg
clutter,38,https://s3.amazonaws.com/15-319-s13/img-dataset/05501.jpg
clutter,39,https://s3.amazonaws.com/15-319-s13/img-dataset/05502.jpg
clutter,40,https://s3.amazonaws.com/15-319-s13/img-dataset/05503.jpg
clutter,41,https://s3.amazonaws.com/15-319-s13/img-dataset/05504.jpg
clutter,42,https://s3.amazonaws.com/15-319-s13/img-dataset/05505.jpg
clutter,43,https://s3.amazonaws.com/15-319-s13/img-dataset/05506.jpg
clutter,44,https://s3.amazonaws.com/15-319-s13/img-dataset/05507.jpg
clutter,45,https://s3.amazonaws.com/15-319-s13/img-dataset/05508.jpg
clutter,46,https://s3.amazonaws.com/15-319-s13/img-dataset/05509.jpg
clutter,47,https://s3.amazonaws.com/15-319-s13/img-dataset/05510.jpg
clutter,48,https://s3.amazonaws.com/15-319-s13/img-dataset/05511.jpg
clutter,49,https://s3.amazonaws.com/15-319-s13/img-dataset/05512.jpg
